[ 0.925  0.075]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.04212168  0.95787832]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.10432143  0.89567857]
[ 0.29166667  0.70833333]
[ 0.553  0.447]
[ 0.18766667  0.81233333]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.07627119  0.92372881]
[ 0.3945  0.6055]
[ 0.25325  0.74675]
[ 0.25  0.75]
[ 0.27275  0.72725]
[ 0.03263509  0.96736491]
[ 0.06741573  0.93258427]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.04212168  0.95787832]
[ 0.0625  0.9375]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.06136667  0.93863333]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.4  0.6]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.06687564  0.93312436]
[ 0.05703422  0.94296578]
[ 0.  1.]
[ 0.03030303  0.96969697]
[ 0.09891667  0.90108333]
[ 0.  1.]
[ 0.02702703  0.97297297]
[ 0.05379245  0.94620755]
[ 0.14285714  0.85714286]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.09016393  0.90983607]
[ 0.04735376  0.95264624]
[ 0.16666667  0.83333333]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.11104167  0.88895833]
[ 0.0664557  0.9335443]
[ 0.05428571  0.94571429]
[ 0.01851852  0.98148148]
[ 0.03263509  0.96736491]
[ 0.06379585  0.93620415]
[ 0.2155  0.7845]
[ 0.05379245  0.94620755]
[ 0.0664557  0.9335443]
[ 0.0430622  0.9569378]
[ 0.04735376  0.95264624]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.02752778  0.97247222]
[ 0.03263509  0.96736491]
[ 0.06823266  0.93176734]
[ 0.09701493  0.90298507]
[ 0.17125  0.82875]
[ 0.2  0.8]
[ 0.05379245  0.94620755]
[ 0.07225434  0.92774566]
[ 0.09803922  0.90196078]
[ 0.52563636  0.47436364]
[ 0.12575  0.87425]
[ 0.  1.]
[ 0.  1.]
[ 0.133  0.867]
[ 0.24407738  0.75592262]
[ 0.03263509  0.96736491]
[ 0.4855  0.5145]
[ 0.12121212  0.87878788]
[ 0.  1.]
[ 0.05050505  0.94949495]
[ 0.06837607  0.93162393]
[ 0.02857143  0.97142857]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03846154  0.96153846]
[ 0.14285714  0.85714286]
[ 0.05050505  0.94949495]
[ 0.20491071  0.79508929]
[ 0.05379245  0.94620755]
[ 0.06379585  0.93620415]
[ 0.08333333  0.91666667]
[ 0.06823266  0.93176734]
[ 0.04212168  0.95787832]
[ 0.07142857  0.92857143]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.07775  0.92225]
[ 0.07142857  0.92857143]
[ 0.06379585  0.93620415]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.38182143  0.61817857]
[ 0.03263509  0.96736491]
[ 0.309  0.691]
[ 0.07413846  0.92586154]
[ 0.2245  0.7755]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.1995  0.8005]
[ 0.5265  0.4735]
[ 0.10526316  0.89473684]
[ 1.  0.]
[ 0.05379245  0.94620755]
[ 0.0664557  0.9335443]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.10532143  0.89467857]
[ 1.  0.]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.301  0.699]
[ 0.14204167  0.85795833]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.06439394  0.93560606]
[ 0.4895  0.5105]
[ 0.16666667  0.83333333]
[ 0.03263509  0.96736491]
[ 0.249725  0.750275]
[ 0.03263509  0.96736491]
[ 0.14285714  0.85714286]
[ 0.1598307  0.8401693]
[ 0.01875  0.98125]
[ 0.26848512  0.73151488]
[ 0.03263509  0.96736491]
[ 0.05428571  0.94571429]
[ 0.10191667  0.89808333]
[ 0.03263509  0.96736491]
[ 0.3005  0.6995]
[ 0.05194805  0.94805195]
[ 0.03263509  0.96736491]
[ 0.117875  0.882125]
[ 0.1405  0.8595]
[ 0.03263509  0.96736491]
[ 0.07052897  0.92947103]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.07225434  0.92774566]
[ 0.05300353  0.94699647]
[ 0.07052897  0.92947103]
[ 0.05379245  0.94620755]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.17666667  0.82333333]
[ 0.0664557  0.9335443]
[ 0.2215625  0.7784375]
[ 0.1  0.9]
[ 0.30479167  0.69520833]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.17535  0.82465]
[ 0.07916667  0.92083333]
[ 0.1025  0.8975]
[ 0.278  0.722]
[ 0.025  0.975]
[ 0.05379245  0.94620755]
[ 0.2325  0.7675]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.32566667  0.67433333]
[ 0.03263509  0.96736491]
[ 0.1335625  0.8664375]
[ 0.03263509  0.96736491]
[ 0.10344828  0.89655172]
[ 0.488  0.512]
[ 0.04661654  0.95338346]
[ 0.  1.]
[ 0.24631362  0.75368638]
[ 0.03263509  0.96736491]
[ 0.27433333  0.72566667]
[ 0.04735376  0.95264624]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.05703422  0.94296578]
[ 0.06823266  0.93176734]
[ 0.628  0.372]
[ 0.1265  0.8735]
[ 0.102  0.898]
[ 0.251125  0.748875]
[ 0.3115  0.6885]
[ 0.03263509  0.96736491]
[ 0.14814815  0.85185185]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.25  0.75]
[ 0.03263509  0.96736491]
[ 0.05978375  0.94021625]
[ 0.26  0.74]
[ 0.2735  0.7265]
[ 0.01821902  0.98178098]
[ 0.04212168  0.95787832]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.1245  0.8755]
[ 0.0664557  0.9335443]
[ 0.1579881  0.8420119]
[ 0.13618651  0.86381349]
[ 0.03333333  0.96666667]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.1091  0.8909]
[ 0.  1.]
[ 0.0716  0.9284]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.17146156  0.82853844]
[ 0.125  0.875]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.06771429  0.93228571]
[ 0.273  0.727]
[ 0.09371571  0.90628429]
[ 0.03263509  0.96736491]
[ 0.06823266  0.93176734]
[ 0.46425  0.53575]
[ 0.05379245  0.94620755]
[ 0.4145  0.5855]
[ 0.05379245  0.94620755]
[ 0.09395973  0.90604027]
[ 0.01818182  0.98181818]
[ 0.02755263  0.97244737]
[ 0.4715  0.5285]
[ 0.05019551  0.94980449]
[ 0.125  0.875]
[ 0.  1.]
[ 0.0955  0.9045]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.06410256  0.93589744]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.1003131  0.8996869]
[ 0.0664557  0.9335443]
[ 0.125  0.875]
[ 0.0664557  0.9335443]
[ 0.02489627  0.97510373]
[ 0.15882143  0.84117857]
[ 0.22683333  0.77316667]
[ 0.10204082  0.89795918]
[ 0.39425  0.60575]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.0515  0.9485]
[ 0.03263509  0.96736491]
[ 0.23076923  0.76923077]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.14285714  0.85714286]
[ 0.04114286  0.95885714]
[ 0.03263509  0.96736491]
[ 0.07052897  0.92947103]
[ 0.03263509  0.96736491]
[ 0.06896552  0.93103448]
[ 0.0664557  0.9335443]
[ 0.2195  0.7805]
[ 0.03263509  0.96736491]
[ 0.12121212  0.87878788]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.08571429  0.91428571]
[ 0.14891667  0.85108333]
[ 0.03263509  0.96736491]
[ 0.48475  0.51525]
[ 0.05714286  0.94285714]
[ 0.05300353  0.94699647]
[ 0.03263509  0.96736491]
[ 0.22816667  0.77183333]
[ 0.2885  0.7115]
[ 0.33333333  0.66666667]
[ 0.039801  0.960199]
[ 0.27525  0.72475]
[ 0.02347418  0.97652582]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.23475  0.76525]
[ 0.03263509  0.96736491]
[ 0.05405405  0.94594595]
[ 0.  1.]
[ 0.31825  0.68175]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.109  0.891]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.19839167  0.80160833]
[ 0.053  0.947]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05555556  0.94444444]
[ 0.03263509  0.96736491]
[ 0.445  0.555]
[ 0.05379245  0.94620755]
[ 0.27024855  0.72975145]
[ 0.09677419  0.90322581]
[ 0.03263509  0.96736491]
[ 0.3515  0.6485]
[ 0.05379245  0.94620755]
[ 0.14297619  0.85702381]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.06896552  0.93103448]
[ 0.0664557  0.9335443]
[ 0.09395973  0.90604027]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.05194805  0.94805195]
[ 0.03263509  0.96736491]
[ 0.1525  0.8475]
[ 0.  1.]
[ 0.4055  0.5945]
[ 0.03263509  0.96736491]
[ 0.095  0.905]
[ 0.05379245  0.94620755]
[ 0.30789359  0.69210641]
[ 0.04661654  0.95338346]
[ 0.11382738  0.88617262]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.4405  0.5595]
[ 0.07052897  0.92947103]
[ 0.07954545  0.92045455]
[ 0.039801  0.960199]
[ 0.28575  0.71425]
[ 0.10975  0.89025]
[ 0.05263158  0.94736842]
[ 0.33333333  0.66666667]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.07906531  0.92093469]
[ 0.0545125  0.9454875]
[ 0.23425  0.76575]
[ 0.05428571  0.94571429]
[ 0.05379245  0.94620755]
[ 0.0635  0.9365]
[ 0.04503183  0.95496817]
[ 0.1485  0.8515]
[ 0.01819956  0.98180044]
[ 0.0664557  0.9335443]
[ 0.03263509  0.96736491]
[ 0.145  0.855]
[ 0.05379245  0.94620755]
[ 0.18927778  0.81072222]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.3755  0.6245]
[ 0.05379245  0.94620755]
[ 0.16775  0.83225]
[ 0.07317073  0.92682927]
[ 0.05379245  0.94620755]
[ 0.27607143  0.72392857]
[ 0.27675  0.72325]
[ 0.  1.]
[ 0.05300353  0.94699647]
[ 0.23  0.77]
[ 0.2396  0.7604]
[ 0.06682028  0.93317972]
[ 0.08333333  0.91666667]
[ 0.05379245  0.94620755]
[ 0.237  0.763]
[ 0.4205  0.5795]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.03055  0.96945]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.23366667  0.76633333]
[ 0.061  0.939]
[ 0.03263509  0.96736491]
[ 0.07724167  0.92275833]
[ 0.11275  0.88725]
[ 0.09395973  0.90604027]
[ 0.02489627  0.97510373]
[ 0.09629167  0.90370833]
[ 0.03263509  0.96736491]
[ 0.14385  0.85615]
[ 0.04735376  0.95264624]
[ 0.05405405  0.94594595]
[ 0.34275  0.65725]
[ 0.21299167  0.78700833]
[ 0.30669643  0.69330357]
[ 0.03263509  0.96736491]
[ 0.2695  0.7305]
[ 0.6365  0.3635]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.146625  0.853375]
[ 0.04212168  0.95787832]
[ 0.04735376  0.95264624]
[ 0.0929881  0.9070119]
[ 0.335  0.665]
[ 0.0725  0.9275]
[ 0.05405405  0.94594595]
[ 0.08  0.92]
[ 0.03263509  0.96736491]
[ 0.07533333  0.92466667]
[ 0.05379245  0.94620755]
[ 0.20135417  0.79864583]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.10416667  0.89583333]
[ 0.05300353  0.94699647]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.092  0.908]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.075  0.925]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.125  0.875]
[ 0.07407407  0.92592593]
[ 0.03263509  0.96736491]
[ 0.08333333  0.91666667]
[ 0.294  0.706]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.06410256  0.93589744]
[ 0.3515  0.6485]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.05720689  0.94279311]
[ 0.03263509  0.96736491]
[ 0.05800464  0.94199536]
[ 0.22925  0.77075]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.08683333  0.91316667]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.16666667  0.83333333]
[ 0.  1.]
[ 0.06823266  0.93176734]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.109  0.891]
[ 0.1045  0.8955]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.4175  0.5825]
[ 0.154  0.846]
[ 0.05879048  0.94120952]
[ 0.2475  0.7525]
[ 0.254  0.746]
[ 0.06977143  0.93022857]
[ 0.31216667  0.68783333]
[ 0.03263509  0.96736491]
[ 0.2305  0.7695]
[ 0.02840769  0.97159231]
[ 0.03263509  0.96736491]
[ 0.14058333  0.85941667]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.383  0.617]
[ 0.05379245  0.94620755]
[ 0.08571429  0.91428571]
[ 0.07575  0.92425]
[ 0.05703422  0.94296578]
[ 0.05379245  0.94620755]
[ 0.402  0.598]
[ 0.205  0.795]
[ 0.243625  0.756375]
[ 0.02489627  0.97510373]
[ 0.03263509  0.96736491]
[ 0.2  0.8]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.04661654  0.95338346]
[ 0.361  0.639]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.10204082  0.89795918]
[ 0.1011236  0.8988764]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.04347826  0.95652174]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.298  0.702]
[ 0.  1.]
[ 0.25041667  0.74958333]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.1365  0.8635]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.23125  0.76875]
[ 0.11096179  0.88903821]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.03263509  0.96736491]
[ 0.24487179  0.75512821]
[ 0.0664557  0.9335443]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.03157778  0.96842222]
[ 0.13636364  0.86363636]
[ 0.05379245  0.94620755]
[ 0.51791667  0.48208333]
[ 0.273  0.727]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.18181818  0.81818182]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.13715765  0.86284235]
[ 0.2  0.8]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.23675  0.76325]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.0430622  0.9569378]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.01097222  0.98902778]
[ 0.07936508  0.92063492]
[ 0.03263509  0.96736491]
[ 0.09675  0.90325]
[ 0.16135  0.83865]
[ 0.03263509  0.96736491]
[ 0.04771209  0.95228791]
[ 0.03263509  0.96736491]
[ 0.4262381  0.5737619]
[ 0.10516667  0.89483333]
[ 0.07325  0.92675]
[ 0.03263509  0.96736491]
[ 0.07438571  0.92561429]
[ 0.03263509  0.96736491]
[ 0.08283333  0.91716667]
[ 0.03263509  0.96736491]
[ 0.10526316  0.89473684]
[ 0.0990099  0.9009901]
[ 0.0836875  0.9163125]
[ 0.06929167  0.93070833]
[ 0.33333333  0.66666667]
[ 0.04212168  0.95787832]
[ 0.03263509  0.96736491]
[ 0.05797101  0.94202899]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.0625  0.9375]
[ 0.19  0.81]
[ 0.05300353  0.94699647]
[ 0.04735376  0.95264624]
[ 0.11414032  0.88585968]
[ 0.07070707  0.92929293]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.3115  0.6885]
[ 0.06439394  0.93560606]
[ 0.  1.]
[ 0.181  0.819]
[ 0.05194805  0.94805195]
[ 0.08333333  0.91666667]
[ 0.2525  0.7475]
[ 0.0664557  0.9335443]
[ 0.07142857  0.92857143]
[ 0.11333636  0.88666364]
[ 0.10526316  0.89473684]
[ 0.05405405  0.94594595]
[ 0.116638  0.883362]
[ 0.3445  0.6555]
[ 0.20599359  0.79400641]
[ 0.  1.]
[ 0.055  0.945]
[ 0.5565  0.4435]
[ 0.10138393  0.89861607]
[ 0.192  0.808]
[ 0.03234524  0.96765476]
[ 0.25  0.75]
[ 0.03263509  0.96736491]
[ 0.11428571  0.88571429]
[ 0.  1.]
[ 0.076625  0.923375]
[ 0.124  0.876]
[ 0.04814815  0.95185185]
[ 0.18422917  0.81577083]
[ 0.10126582  0.89873418]
[ 0.03263509  0.96736491]
[ 0.02857143  0.97142857]
[ 0.1635  0.8365]
[ 0.065125  0.934875]
[ 0.07627119  0.92372881]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.2  0.8]
[ 0.04661654  0.95338346]
[ 0.03263509  0.96736491]
[ 0.23325  0.76675]
[ 0.03091667  0.96908333]
[ 0.0355  0.9645]
[ 0.07225434  0.92774566]
[ 0.  1.]
[ 0.04597701  0.95402299]
[ 0.25688333  0.74311667]
[ 0.  1.]
[ 0.2895  0.7105]
[ 0.147625  0.852375]
[ 0.03263509  0.96736491]
[ 0.04825  0.95175]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05428571  0.94571429]
[ 0.19657143  0.80342857]
[ 0.2945  0.7055]
[ 0.06823266  0.93176734]
[ 0.25307812  0.74692187]
[ 0.03263509  0.96736491]
[ 0.14285714  0.85714286]
[ 0.5315  0.4685]
[ 0.  1.]
[ 0.08139535  0.91860465]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.09858333  0.90141667]
[ 0.16833333  0.83166667]
[ 0.11720833  0.88279167]
[ 0.  1.]
[ 0.29805556  0.70194444]
[ 0.03263509  0.96736491]
[ 0.04976667  0.95023333]
[ 0.125  0.875]
[ 0.10975  0.89025]
[ 0.0875  0.9125]
[ 0.227  0.773]
[ 1.  0.]
[ 0.13163838  0.86836162]
[ 0.  1.]
[ 0.05428571  0.94571429]
[ 0.03263509  0.96736491]
[ 0.1065  0.8935]
[ 0.1165625  0.8834375]
[ 0.147  0.853]
[ 0.03263509  0.96736491]
[ 0.11725705  0.88274295]
[ 0.05379245  0.94620755]
[ 0.11308494  0.88691506]
[ 0.16151667  0.83848333]
[ 0.07407407  0.92592593]
[ 0.  1.]
[ 0.02702703  0.97297297]
[ 0.25675  0.74325]
[ 0.5  0.5]
[ 0.0716  0.9284]
[ 0.8095  0.1905]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.05300353  0.94699647]
[ 0.03263509  0.96736491]
[ 0.07379167  0.92620833]
[ 0.04761905  0.95238095]
[ 0.1295  0.8705]
[ 0.17675  0.82325]
[ 0.07407407  0.92592593]
[ 0.10126582  0.89873418]
[ 0.1655  0.8345]
[ 0.06439394  0.93560606]
[ 0.08075  0.91925]
[ 0.205  0.795]
[ 0.10285  0.89715]
[ 0.05800464  0.94199536]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.10486667  0.89513333]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.3002141  0.6997859]
[ 0.29891667  0.70108333]
[ 0.0664557  0.9335443]
[ 0.03263509  0.96736491]
[ 0.07052897  0.92947103]
[ 0.  1.]
[ 0.  1.]
[ 0.04735376  0.95264624]
[ 0.04814815  0.95185185]
[ 0.448  0.552]
[ 0.  1.]
[ 0.11428571  0.88571429]
[ 0.2225  0.7775]
[ 0.03263509  0.96736491]
[ 0.0965  0.9035]
[ 0.04661654  0.95338346]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.0625  0.9375]
[ 0.0577092  0.9422908]
[ 0.01818182  0.98181818]
[ 0.2  0.8]
[ 0.237  0.763]
[ 0.08592143  0.91407857]
[ 0.05504394  0.94495606]
[ 0.1051  0.8949]
[ 0.05800464  0.94199536]
[ 0.05300353  0.94699647]
[ 0.04477612  0.95522388]
[ 0.02347418  0.97652582]
[ 0.05428571  0.94571429]
[ 0.05379245  0.94620755]
[ 0.04735376  0.95264624]
[ 0.10516667  0.89483333]
[ 0.05972547  0.94027453]
[ 0.038  0.962]
[ 0.09803922  0.90196078]
[ 0.09291667  0.90708333]
[ 0.03263509  0.96736491]
[ 0.10526316  0.89473684]
[ 0.  1.]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.10625  0.89375]
[ 0.05379245  0.94620755]
[ 0.0575  0.9425]
[ 0.06439394  0.93560606]
[ 0.03263509  0.96736491]
[ 0.05405405  0.94594595]
[ 0.054625  0.945375]
[ 0.05379245  0.94620755]
[ 0.114  0.886]
[ 0.051  0.949]
[ 0.06593407  0.93406593]
[ 0.23625  0.76375]
[ 0.10526316  0.89473684]
[ 0.1355  0.8645]
[ 0.04735376  0.95264624]
[ 0.22475  0.77525]
[ 0.  1.]
[ 0.07954545  0.92045455]
[ 0.0875  0.9125]
[ 0.05428571  0.94571429]
[ 0.  1.]
[ 0.07052897  0.92947103]
[ 0.  1.]
[ 0.04735376  0.95264624]
[ 0.12208333  0.87791667]
[ 0.05428571  0.94571429]
[ 0.  1.]
[ 0.03703704  0.96296296]
[ 0.  1.]
[ 0.16666667  0.83333333]
[ 0.  1.]
[ 0.12039167  0.87960833]
[ 0.  1.]
[ 0.14814815  0.85185185]
[ 0.05428571  0.94571429]
[ 0.  1.]
[ 0.05428571  0.94571429]
[ 0.0395  0.9605]
[ 0.12243056  0.87756944]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.03263509  0.96736491]
[ 0.283  0.717]
[ 0.0885  0.9115]
[ 0.0846781  0.9153219]
[ 0.1  0.9]
[ 0.05428571  0.94571429]
[ 0.246  0.754]
[ 0.13132222  0.86867778]
[ 0.24325  0.75675]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.5265  0.4735]
[ 0.03263509  0.96736491]
[ 0.08746667  0.91253333]
[ 0.03263509  0.96736491]
[ 0.16511538  0.83488462]
[ 0.04735376  0.95264624]
[ 0.1545  0.8455]
[ 0.08620737  0.91379263]
[ 0.  1.]
[ 0.161  0.839]
[ 0.  1.]
[ 0.0865  0.9135]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.0743462  0.9256538]
[ 0.  1.]
[ 0.149875  0.850125]
[ 0.07142857  0.92857143]
[ 0.5355  0.4645]
[ 0.11916667  0.88083333]
[ 0.  1.]
[ 0.  1.]
[ 0.  1.]
[ 0.23164524  0.76835476]
[ 0.07808013  0.92191987]
[ 0.332  0.668]
[ 0.03263509  0.96736491]
[ 0.0482  0.9518]
[ 0.2245  0.7755]
[ 0.  1.]
[ 0.05703422  0.94296578]
[ 0.2271  0.7729]
[ 0.07052897  0.92947103]
[ 0.4155  0.5845]
[ 0.03263509  0.96736491]
[ 0.17996786  0.82003214]
[ 0.  1.]
[ 0.30675  0.69325]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.02340476  0.97659524]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.04735376  0.95264624]
[ 0.2  0.8]
[ 0.0876  0.9124]
[ 0.09541667  0.90458333]
[ 0.03291667  0.96708333]
[ 0.07052897  0.92947103]
[ 0.  1.]
[ 0.09755952  0.90244048]
[ 0.12739394  0.87260606]
[ 0.07317073  0.92682927]
[ 0.04044643  0.95955357]
[ 0.15920824  0.84079176]
[ 0.206  0.794]
[ 0.09714744  0.90285256]
[ 0.  1.]
[ 0.2635  0.7365]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.35375  0.64625]
[ 0.153  0.847]
[ 0.05300353  0.94699647]
[ 0.04661654  0.95338346]
[ 0.1011236  0.8988764]
[ 0.05428571  0.94571429]
[ 0.  1.]
[ 0.04735376  0.95264624]
[ 0.05428571  0.94571429]
[ 0.1875  0.8125]
[ 0.2  0.8]
[ 0.04814815  0.95185185]
[ 0.161375  0.838625]
[ 0.16666667  0.83333333]
[ 0.05428571  0.94571429]
[ 0.1251  0.8749]
